species,metric,lower_bounds,upper_bounds
Streptococcus_parasanguinis,GC_Content,41,43
Streptococcus_parasanguinis,Completeness,97.0,
Streptococcus_parasanguinis,Contamination,,2
Streptococcus_parasanguinis,Total_Coding_Sequences,1900,2200
Streptococcus_parasanguinis,Genome_Size,2000000,2300000
Klebsiella_michiganensis,N50,55000.0,
Klebsiella_michiganensis,no_of_contigs,,380
Klebsiella_michiganensis,GC_Content,55,57
Klebsiella_michiganensis,Completeness,95.0,
Klebsiella_michiganensis,Contamination,,4
Klebsiella_michiganensis,Total_Coding_Sequences,5300,6900
Klebsiella_michiganensis,Genome_Size,5700000,7000000
Pseudomonas_alloputida,N50,52000.0,
Pseudomonas_alloputida,no_of_contigs,,330
Pseudomonas_alloputida,GC_Content,61,63
Pseudomonas_alloputida,Completeness,99.0,
Pseudomonas_alloputida,Contamination,,2
Pseudomonas_alloputida,Total_Coding_Sequences,5100,6400
Pseudomonas_alloputida,Genome_Size,5600000,6800000
Xanthomonas_oryzae,N50,4000.0,
Xanthomonas_oryzae,no_of_contigs,,1630
Xanthomonas_oryzae,GC_Content,63,65
Xanthomonas_oryzae,Completeness,84.0,
Xanthomonas_oryzae,Contamination,,5
Xanthomonas_oryzae,Total_Coding_Sequences,4000,5300
Xanthomonas_oryzae,Genome_Size,4000000,5300000
Wolbachia_pipientis,N50,13000.0,
Wolbachia_pipientis,no_of_contigs,,230
Wolbachia_pipientis,GC_Content,33,36
Wolbachia_pipientis,Completeness,97.0,
Wolbachia_pipientis,Contamination,,2
Wolbachia_pipientis,Total_Coding_Sequences,1100,1700
Wolbachia_pipientis,Genome_Size,1100000,1800000
Klebsiella_oxytoca,N50,68000.0,
Klebsiella_oxytoca,no_of_contigs,,350
Klebsiella_oxytoca,GC_Content,54,56
Klebsiella_oxytoca,Completeness,96.0,
Klebsiella_oxytoca,Contamination,,8
Klebsiella_oxytoca,Total_Coding_Sequences,5000,6600
Klebsiella_oxytoca,Genome_Size,5300000,6800000
Listeria_monocytogenes,N50,66000.0,
Listeria_monocytogenes,no_of_contigs,,120
Listeria_monocytogenes,GC_Content,37,39
Listeria_monocytogenes,Completeness,96.0,
Listeria_monocytogenes,Contamination,,5
Listeria_monocytogenes,Total_Coding_Sequences,2700,3400
Listeria_monocytogenes,Genome_Size,2800000,3300000
Brucella_melitensis,N50,81000.0,
Brucella_melitensis,no_of_contigs,,90
Brucella_melitensis,GC_Content,57,58
Brucella_melitensis,Completeness,95.0,
Brucella_melitensis,Contamination,,1
Brucella_melitensis,Total_Coding_Sequences,3000,3300
Brucella_melitensis,Genome_Size,3200000,3400000
Citrobacter_amalonaticus,N50,46000.0,
Citrobacter_amalonaticus,no_of_contigs,,270
Citrobacter_amalonaticus,GC_Content,52,54
Citrobacter_amalonaticus,Completeness,98.0,
Citrobacter_amalonaticus,Contamination,,4
Citrobacter_amalonaticus,Total_Coding_Sequences,4300,5700
Citrobacter_amalonaticus,Genome_Size,4600000,5900000
Vibrio_diabolicus,N50,104000.0,
Vibrio_diabolicus,no_of_contigs,,150
Vibrio_diabolicus,GC_Content,44,45
Vibrio_diabolicus,Completeness,97.0,
Vibrio_diabolicus,Contamination,,3
Vibrio_diabolicus,Total_Coding_Sequences,4400,5100
Vibrio_diabolicus,Genome_Size,4900000,5600000
Corynebacterium_ulcerans,N50,139000.0,
Corynebacterium_ulcerans,no_of_contigs,,40
Corynebacterium_ulcerans,GC_Content,53,54
Corynebacterium_ulcerans,Completeness,93.0,
Corynebacterium_ulcerans,Contamination,,1
Corynebacterium_ulcerans,Total_Coding_Sequences,2100,2500
Corynebacterium_ulcerans,Genome_Size,2400000,2700000
Leptospira_interrogans,N50,11000.0,
Leptospira_interrogans,no_of_contigs,,850
Leptospira_interrogans,GC_Content,34,36
Leptospira_interrogans,Completeness,73.0,
Leptospira_interrogans,Contamination,,13
Leptospira_interrogans,Total_Coding_Sequences,3600,4800
Leptospira_interrogans,Genome_Size,4300000,5600000
Bacteroides_ovatus,N50,26000.0,
Bacteroides_ovatus,no_of_contigs,,560
Bacteroides_ovatus,GC_Content,41,43
Bacteroides_ovatus,Completeness,92.0,
Bacteroides_ovatus,Contamination,,5
Bacteroides_ovatus,Total_Coding_Sequences,4700,6400
Bacteroides_ovatus,Genome_Size,6200000,7700000
Bifidobacterium_animalis,N50,77000.0,
Bifidobacterium_animalis,no_of_contigs,,50
Bifidobacterium_animalis,GC_Content,60,61
Bifidobacterium_animalis,Completeness,94.0,
Bifidobacterium_animalis,Contamination,,4
Bifidobacterium_animalis,Total_Coding_Sequences,1500,1700
Bifidobacterium_animalis,Genome_Size,1900000,2100000
Serratia_bockelmannii,N50,48000.0,
Serratia_bockelmannii,no_of_contigs,,300
Serratia_bockelmannii,GC_Content,59,60
Serratia_bockelmannii,Completeness,100.0,
Serratia_bockelmannii,Contamination,,2
Serratia_bockelmannii,Total_Coding_Sequences,4500,5200
Serratia_bockelmannii,Genome_Size,4900000,5600000
Streptococcus_pyogenes,N50,60000.0,
Streptococcus_pyogenes,no_of_contigs,,90
Streptococcus_pyogenes,GC_Content,38,39
Streptococcus_pyogenes,Completeness,97.0,
Streptococcus_pyogenes,Contamination,,3
Streptococcus_pyogenes,Total_Coding_Sequences,1500,2100
Streptococcus_pyogenes,Genome_Size,1600000,2100000
Listeria_seeligeri,N50,91000.0,
Listeria_seeligeri,no_of_contigs,,100
Listeria_seeligeri,GC_Content,37,38
Listeria_seeligeri,Completeness,98.0,
Listeria_seeligeri,Contamination,,1
Listeria_seeligeri,Total_Coding_Sequences,2600,3100
Listeria_seeligeri,Genome_Size,2700000,3100000
Bacteroides_caccae,N50,67000.0,
Bacteroides_caccae,no_of_contigs,,380
Bacteroides_caccae,GC_Content,41,43
Bacteroides_caccae,Completeness,94.0,
Bacteroides_caccae,Contamination,,6
Bacteroides_caccae,Total_Coding_Sequences,3600,5100
Bacteroides_caccae,Genome_Size,4500000,5800000
Brachyspira_hyodysenteriae,N50,11000.0,
Brachyspira_hyodysenteriae,no_of_contigs,,460
Brachyspira_hyodysenteriae,GC_Content,26,28
Brachyspira_hyodysenteriae,Completeness,93.0,
Brachyspira_hyodysenteriae,Contamination,,2
Brachyspira_hyodysenteriae,Total_Coding_Sequences,2500,3000
Brachyspira_hyodysenteriae,Genome_Size,2900000,3300000
Hungateiclostridium_thermocellum,N50,77000.0,
Hungateiclostridium_thermocellum,no_of_contigs,,210
Hungateiclostridium_thermocellum,GC_Content,38,40
Hungateiclostridium_thermocellum,Completeness,97.0,
Hungateiclostridium_thermocellum,Contamination,,4
Hungateiclostridium_thermocellum,Total_Coding_Sequences,3000,3500
Hungateiclostridium_thermocellum,Genome_Size,3400000,4000000
Enterococcus_cecorum,N50,49000.0,
Enterococcus_cecorum,no_of_contigs,,210
Enterococcus_cecorum,GC_Content,36,37
Enterococcus_cecorum,Completeness,93.0,
Enterococcus_cecorum,Contamination,,2
Enterococcus_cecorum,Total_Coding_Sequences,1900,2900
Enterococcus_cecorum,Genome_Size,2000000,2800000
Orientia_tsutsugamushi,N50,0.0,
Orientia_tsutsugamushi,no_of_contigs,,3340
Orientia_tsutsugamushi,GC_Content,29,45
Orientia_tsutsugamushi,Completeness,4.0,
Orientia_tsutsugamushi,Contamination,,9
Orientia_tsutsugamushi,Total_Coding_Sequences,200,4900
Orientia_tsutsugamushi,Genome_Size,100000,2600000
Enterococcus_durans,N50,34000.0,
Enterococcus_durans,no_of_contigs,,230
Enterococcus_durans,GC_Content,37,39
Enterococcus_durans,Completeness,97.0,
Enterococcus_durans,Contamination,,2
Enterococcus_durans,Total_Coding_Sequences,2600,3200
Enterococcus_durans,Genome_Size,2700000,3300000
Parabacteroides_distasonis,N50,28000.0,
Parabacteroides_distasonis,no_of_contigs,,410
Parabacteroides_distasonis,GC_Content,44,46
Parabacteroides_distasonis,Completeness,91.0,
Parabacteroides_distasonis,Contamination,,5
Parabacteroides_distasonis,Total_Coding_Sequences,3900,5000
Parabacteroides_distasonis,Genome_Size,4700000,5700000
Pseudomonas_protegens,N50,54000.0,
Pseudomonas_protegens,no_of_contigs,,340
Pseudomonas_protegens,GC_Content,61,64
Pseudomonas_protegens,Completeness,97.0,
Pseudomonas_protegens,Contamination,,2
Pseudomonas_protegens,Total_Coding_Sequences,5900,6700
Pseudomonas_protegens,Genome_Size,6500000,7400000
Vibrio_mediterranei,N50,412000.0,
Vibrio_mediterranei,no_of_contigs,,140
Vibrio_mediterranei,GC_Content,43,45
Vibrio_mediterranei,Completeness,99.0,
Vibrio_mediterranei,Contamination,,3
Vibrio_mediterranei,Total_Coding_Sequences,5200,5600
Vibrio_mediterranei,Genome_Size,5700000,6000000
Phocaeicola_dorei,N50,30000.0,
Phocaeicola_dorei,no_of_contigs,,510
Phocaeicola_dorei,GC_Content,41,43
Phocaeicola_dorei,Completeness,98.0,
Phocaeicola_dorei,Contamination,,5
Phocaeicola_dorei,Total_Coding_Sequences,3900,5400
Phocaeicola_dorei,Genome_Size,4900000,6100000
Bifidobacterium_adolescentis,N50,62000.0,
Bifidobacterium_adolescentis,no_of_contigs,,90
Bifidobacterium_adolescentis,GC_Content,58,61
Bifidobacterium_adolescentis,Completeness,93.0,
Bifidobacterium_adolescentis,Contamination,,6
Bifidobacterium_adolescentis,Total_Coding_Sequences,1600,2200
Bifidobacterium_adolescentis,Genome_Size,2000000,2500000
Mycobacterium_chelonae,N50,80000.0,
Mycobacterium_chelonae,no_of_contigs,,180
Mycobacterium_chelonae,GC_Content,63,65
Mycobacterium_chelonae,Completeness,98.0,
Mycobacterium_chelonae,Contamination,,2
Mycobacterium_chelonae,Total_Coding_Sequences,4700,6000
Mycobacterium_chelonae,Genome_Size,4900000,5900000
Pseudoalteromonas_nigrifaciens,N50,413000.0,
Pseudoalteromonas_nigrifaciens,no_of_contigs,,70
Pseudoalteromonas_nigrifaciens,GC_Content,39,41
Pseudoalteromonas_nigrifaciens,Completeness,99.0,
Pseudoalteromonas_nigrifaciens,Contamination,,1
Pseudoalteromonas_nigrifaciens,Total_Coding_Sequences,3400,4000
Pseudoalteromonas_nigrifaciens,Genome_Size,3800000,4300000
Phocaeicola_vulgatus,N50,30000.0,
Phocaeicola_vulgatus,no_of_contigs,,590
Phocaeicola_vulgatus,GC_Content,41,43
Phocaeicola_vulgatus,Completeness,97.0,
Phocaeicola_vulgatus,Contamination,,3
Phocaeicola_vulgatus,Total_Coding_Sequences,3800,5400
Phocaeicola_vulgatus,Genome_Size,4500000,5800000
Aliivibrio_fischeri,N50,8000.0,
Aliivibrio_fischeri,no_of_contigs,,800
Aliivibrio_fischeri,GC_Content,38,39
Aliivibrio_fischeri,Completeness,93.0,
Aliivibrio_fischeri,Contamination,,12
Aliivibrio_fischeri,Total_Coding_Sequences,3600,4400
Aliivibrio_fischeri,Genome_Size,4000000,4600000
Staphylococcus_hominis,N50,5000.0,
Staphylococcus_hominis,no_of_contigs,,1500
Staphylococcus_hominis,GC_Content,31,34
Staphylococcus_hominis,Completeness,86.0,
Staphylococcus_hominis,Contamination,,7
Staphylococcus_hominis,Total_Coding_Sequences,2000,2900
Staphylococcus_hominis,Genome_Size,2000000,2600000
Citrobacter_sedlakii,N50,196000.0,
Citrobacter_sedlakii,no_of_contigs,,150
Citrobacter_sedlakii,GC_Content,54,55
Citrobacter_sedlakii,Completeness,98.0,
Citrobacter_sedlakii,Contamination,,2
Citrobacter_sedlakii,Total_Coding_Sequences,4100,5100
Citrobacter_sedlakii,Genome_Size,4500000,5200000
Bradyrhizobium_diazoefficiens,N50,55000.0,
Bradyrhizobium_diazoefficiens,no_of_contigs,,370
Bradyrhizobium_diazoefficiens,GC_Content,63,65
Bradyrhizobium_diazoefficiens,Completeness,97.0,
Bradyrhizobium_diazoefficiens,Contamination,,1
Bradyrhizobium_diazoefficiens,Total_Coding_Sequences,6600,9100
Bradyrhizobium_diazoefficiens,Genome_Size,7100000,9600000
Klebsiella_grimontii,N50,93000.0,
Klebsiella_grimontii,no_of_contigs,,320
Klebsiella_grimontii,GC_Content,54,57
Klebsiella_grimontii,Completeness,97.0,
Klebsiella_grimontii,Contamination,,2
Klebsiella_grimontii,Total_Coding_Sequences,5100,6700
Klebsiella_grimontii,Genome_Size,5600000,6800000
Neisseria_gonorrhoeae,N50,28000.0,
Neisseria_gonorrhoeae,no_of_contigs,,230
Neisseria_gonorrhoeae,GC_Content,52,53
Neisseria_gonorrhoeae,Completeness,97.0,
Neisseria_gonorrhoeae,Contamination,,3
Neisseria_gonorrhoeae,Total_Coding_Sequences,2000,2500
Neisseria_gonorrhoeae,Genome_Size,2000000,2400000
Yersinia_ruckeri,N50,112000.0,
Yersinia_ruckeri,no_of_contigs,,130
Yersinia_ruckeri,GC_Content,47,48
Yersinia_ruckeri,Completeness,94.0,
Yersinia_ruckeri,Contamination,,3
Yersinia_ruckeri,Total_Coding_Sequences,3200,3700
Yersinia_ruckeri,Genome_Size,3500000,4100000
Moraxella_bovoculi,N50,55000.0,
Moraxella_bovoculi,no_of_contigs,,110
Moraxella_bovoculi,GC_Content,45,46
Moraxella_bovoculi,Completeness,95.0,
Moraxella_bovoculi,Contamination,,2
Moraxella_bovoculi,Total_Coding_Sequences,1800,2500
Moraxella_bovoculi,Genome_Size,1900000,2500000
Vibrio_fluvialis,N50,108000.0,
Vibrio_fluvialis,no_of_contigs,,150
Vibrio_fluvialis,GC_Content,49,51
Vibrio_fluvialis,Completeness,93.0,
Vibrio_fluvialis,Contamination,,3
Vibrio_fluvialis,Total_Coding_Sequences,4100,5200
Vibrio_fluvialis,Genome_Size,4400000,5400000
Taylorella_equigenitalis,N50,143000.0,
Taylorella_equigenitalis,no_of_contigs,,50
Taylorella_equigenitalis,GC_Content,37,38
Taylorella_equigenitalis,Completeness,93.0,
Taylorella_equigenitalis,Contamination,,9
Taylorella_equigenitalis,Total_Coding_Sequences,1400,1700
Taylorella_equigenitalis,Genome_Size,1600000,1800000
Streptococcus_dysgalactiae,N50,34000.0,
Streptococcus_dysgalactiae,no_of_contigs,,190
Streptococcus_dysgalactiae,GC_Content,39,40
Streptococcus_dysgalactiae,Completeness,91.0,
Streptococcus_dysgalactiae,Contamination,,3
Streptococcus_dysgalactiae,Total_Coding_Sequences,1900,2400
Streptococcus_dysgalactiae,Genome_Size,1900000,2400000
Enterobacter_cloacae,N50,41000.0,
Enterobacter_cloacae,no_of_contigs,,420
Enterobacter_cloacae,GC_Content,52,57
Enterobacter_cloacae,Completeness,90.0,
Enterobacter_cloacae,Contamination,,4
Enterobacter_cloacae,Total_Coding_Sequences,4300,5900
Enterobacter_cloacae,Genome_Size,4600000,5800000
Oenococcus_oeni,N50,86000.0,
Oenococcus_oeni,no_of_contigs,,70
Oenococcus_oeni,GC_Content,37,39
Oenococcus_oeni,Completeness,96.0,
Oenococcus_oeni,Contamination,,4
Oenococcus_oeni,Total_Coding_Sequences,1700,2100
Oenococcus_oeni,Genome_Size,1700000,2000000
Turicibacter_sanguinis,N50,11000.0,
Turicibacter_sanguinis,no_of_contigs,,560
Turicibacter_sanguinis,GC_Content,34,35
Turicibacter_sanguinis,Completeness,95.0,
Turicibacter_sanguinis,Contamination,,4
Turicibacter_sanguinis,Total_Coding_Sequences,2700,3200
Turicibacter_sanguinis,Genome_Size,2800000,3300000
Salmonella_enterica,N50,62000.0,
Salmonella_enterica,no_of_contigs,,200
Salmonella_enterica,GC_Content,51,53
Salmonella_enterica,Completeness,96.0,
Salmonella_enterica,Contamination,,8
Salmonella_enterica,Total_Coding_Sequences,4100,6000
Salmonella_enterica,Genome_Size,4400000,5900000
Chlamydophila_pecorum,N50,0.0,
Chlamydophila_pecorum,no_of_contigs,,12570
Chlamydophila_pecorum,GC_Content,40,47
Chlamydophila_pecorum,Completeness,52.0,
Chlamydophila_pecorum,Contamination,,6
Chlamydophila_pecorum,Total_Coding_Sequences,900,13100
Chlamydophila_pecorum,Genome_Size,1000000,5300000
Salmonella_bongori,N50,33000.0,
Salmonella_bongori,no_of_contigs,,270
Salmonella_bongori,GC_Content,51,52
Salmonella_bongori,Completeness,97.0,
Salmonella_bongori,Contamination,,2
Salmonella_bongori,Total_Coding_Sequences,3900,4700
Salmonella_bongori,Genome_Size,4300000,4900000
Bacillus_safensis,N50,175000.0,
Bacillus_safensis,no_of_contigs,,100
Bacillus_safensis,GC_Content,41,42
Bacillus_safensis,Completeness,96.0,
Bacillus_safensis,Contamination,,1
Bacillus_safensis,Total_Coding_Sequences,3600,4400
Bacillus_safensis,Genome_Size,3600000,4200000
Agrobacterium_pusense,N50,177000.0,
Agrobacterium_pusense,no_of_contigs,,230
Agrobacterium_pusense,GC_Content,59,60
Agrobacterium_pusense,Completeness,98.0,
Agrobacterium_pusense,Contamination,,6
Agrobacterium_pusense,Total_Coding_Sequences,4600,6300
Agrobacterium_pusense,Genome_Size,4900000,6400000
Lacticaseibacillus_rhamnosus,N50,50000.0,
Lacticaseibacillus_rhamnosus,no_of_contigs,,190
Lacticaseibacillus_rhamnosus,GC_Content,46,47
Lacticaseibacillus_rhamnosus,Completeness,96.0,
Lacticaseibacillus_rhamnosus,Contamination,,3
Lacticaseibacillus_rhamnosus,Total_Coding_Sequences,2600,3100
Lacticaseibacillus_rhamnosus,Genome_Size,2800000,3300000
Glaesserella_parasuis,N50,16000.0,
Glaesserella_parasuis,no_of_contigs,,340
Glaesserella_parasuis,GC_Content,39,41
Glaesserella_parasuis,Completeness,85.0,
Glaesserella_parasuis,Contamination,,7
Glaesserella_parasuis,Total_Coding_Sequences,2000,2600
Glaesserella_parasuis,Genome_Size,2100000,2600000
Bifidobacterium_bifidum,N50,66000.0,
Bifidobacterium_bifidum,no_of_contigs,,70
Bifidobacterium_bifidum,GC_Content,62,63
Bifidobacterium_bifidum,Completeness,92.0,
Bifidobacterium_bifidum,Contamination,,5
Bifidobacterium_bifidum,Total_Coding_Sequences,1700,2300
Bifidobacterium_bifidum,Genome_Size,2100000,2600000
Citrobacter_werkmanii,N50,51000.0,
Citrobacter_werkmanii,no_of_contigs,,300
Citrobacter_werkmanii,GC_Content,51,53
Citrobacter_werkmanii,Completeness,98.0,
Citrobacter_werkmanii,Contamination,,5
Citrobacter_werkmanii,Total_Coding_Sequences,4400,6000
Citrobacter_werkmanii,Genome_Size,4700000,6000000
Providencia_rettgeri,N50,14000.0,
Providencia_rettgeri,no_of_contigs,,600
Providencia_rettgeri,GC_Content,40,44
Providencia_rettgeri,Completeness,95.0,
Providencia_rettgeri,Contamination,,6
Providencia_rettgeri,Total_Coding_Sequences,3700,4900
Providencia_rettgeri,Genome_Size,4000000,5100000
Fusobacterium_necrophorum,N50,38000.0,
Fusobacterium_necrophorum,no_of_contigs,,150
Fusobacterium_necrophorum,GC_Content,34,36
Fusobacterium_necrophorum,Completeness,92.0,
Fusobacterium_necrophorum,Contamination,,5
Fusobacterium_necrophorum,Total_Coding_Sequences,1800,2500
Fusobacterium_necrophorum,Genome_Size,1900000,2400000
Enterococcus_faecium,N50,16000.0,
Enterococcus_faecium,no_of_contigs,,560
Enterococcus_faecium,GC_Content,37,39
Enterococcus_faecium,Completeness,95.0,
Enterococcus_faecium,Contamination,,5
Enterococcus_faecium,Total_Coding_Sequences,2300,3600
Enterococcus_faecium,Genome_Size,2400000,3500000
Klebsiella_aerogenes,N50,75000.0,
Klebsiella_aerogenes,no_of_contigs,,200
Klebsiella_aerogenes,GC_Content,54,56
Klebsiella_aerogenes,Completeness,90.0,
Klebsiella_aerogenes,Contamination,,10
Klebsiella_aerogenes,Total_Coding_Sequences,4500,6000
Klebsiella_aerogenes,Genome_Size,4900000,6000000
